"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj","file"
"4753","HAVANA","gene","ENSG00000186260",16,"MRTFB","protein_coding","MRTFB; ENSG00000186260",0.00225037015385736,0.263225109968733,0.0692619457684939,-14342.2046744132,4.01599999999962,0.205962605595198,0.265491538490537,0.230323686036233,0.00847675330624957,-14348.6015451075,12.7937413884574,709,0.0016667649378761,0.00525183761807504,"nnSVG_V13Y10-021.csv"
"4754","HAVANA","gene","ENSG00000166780",11,"BMERB1","protein_coding","BMERB1; ENSG00000166780",0.00621451532508914,0.526815980658318,0.095926535181776,-20953.3401341776,3.71100000000024,0.418061513228944,0.533104725365396,0.18856602381959,0.0116588363553642,-20965.8061833995,24.9320984438091,418,3.85534823421629e-06,2.06048994144478e-05,"nnSVG_V13Y10-021.csv"
"4755","HAVANA","gene","ENSG00000170540",15,"ARL6IP1","protein_coding","ARL6IP1; ENSG00000170540",0.0090884150376869,0.643126958148168,0.291313799666625,-22864.2001600407,4.26500000000033,0.528756866816107,0.652260760847213,0.180296815199788,0.0139346838656884,-22880.5944459688,32.7885718561447,324,7.58668560196796e-08,5.23106655394951e-07,"nnSVG_V13Y10-021.csv"
"4756","HAVANA","gene","ENSG00000167191",12,"GPRC5B","protein_coding","GPRC5B; ENSG00000167191",0.0121488018112934,0.494116219140705,0.078733388481896,-20431.0352906514,3.71200000000044,0.343437344110912,0.506580066535204,0.320936569906904,0.0239969211944533,-20481.3772318632,100.683882423764,112,0,0,"nnSVG_V13Y10-021.csv"
"4757","HAVANA","gene","ENSG00000103316",11,"CRYM","protein_coding","CRYM; ENSG00000103316",0.00394387604520232,0.328692758067528,3.36567121443199,-16478.365199494,3.15599999999995,0.24005937902391,0.332666901921764,0.261603138518426,0.0118564091887298,-16489.6049603471,22.4795217062419,455,1.31411654618052e-05,6.45216783333469e-05,"nnSVG_V13Y10-021.csv"
"4758","HAVANA","gene","ENSG00000004779",10,"NDUFAB1","protein_coding","NDUFAB1; ENSG00000004779",0.0047928380626969,0.397324897181243,0.00327922692733697,-18277.6374907732,4.02000000000044,0.284853423395346,0.402151348906597,0.243038420787398,0.0119189919832543,-18290.112187054,24.9493925615971,415,3.82215453176293e-06,2.05604413840229e-05,"nnSVG_V13Y10-021.csv"
"4759","HAVANA","gene","ENSG00000174938",14,"SEZ6L2","protein_coding","SEZ6L2; ENSG00000174938",0.0109046284683575,0.61366484995836,0.00700626993266398,-22444.2880831693,4.28500000000076,0.515317291616807,0.624608474311559,0.202642586962515,0.0174594322089291,-22469.4066102072,50.2370540756965,227,1.23356880266101e-11,1.21400559698004e-10,"nnSVG_V13Y10-021.csv"
"4760","HAVANA","gene","ENSG00000149927",18,"DOC2A","protein_coding","DOC2A; ENSG00000149927",0.00312483550458465,0.299589578780387,8.55543411170807,-15587.3095205221,3.71099999999933,0.235228025367561,0.302733749387028,0.23764272152122,0.0103227179054743,-15594.6233544821,14.6276679200673,633,0.000666257743502707,0.00235137409002377,"nnSVG_V13Y10-021.csv"
"4761","HAVANA","gene","ENSG00000149925",20,"ALDOA","protein_coding","ALDOA; ENSG00000149925",0.00410299656078617,0.282378343242028,0.00752580895357508,-15054.0983027059,3.45799999999963,0.186854842295748,0.286561176674696,0.342804267323217,0.0143220377411327,-15073.4967995871,38.7969937623093,282,3.76131625845488e-09,2.97970940474759e-08,"nnSVG_V13Y10-021.csv"
"4762","HAVANA","gene","ENSG00000090238",12,"YPEL3","protein_coding","YPEL3; ENSG00000090238",0.0119951017482429,0.741292759173542,0.000705865418048667,-24226.902759874,4.00600000000031,0.618929890539611,0.753307486833252,0.176954051718875,0.0159236626136052,-24247.7183933568,41.6312669654581,264,9.11769881817293e-10,7.71550725749936e-09,"nnSVG_V13Y10-021.csv"
"4763","HAVANA","gene","ENSG00000102882",12,"MAPK3","protein_coding","MAPK3; ENSG00000102882",0.00406890046678829,0.306690110645603,28.7610893420181,-15836.5088152526,4.02199999999993,0.226438989190325,0.310775441762865,0.281700310444436,0.0130934271293478,-15843.4741203581,13.9306102109222,659,0.000944074849288934,0.00320039941321924,"nnSVG_V13Y10-021.csv"
"4764","HAVANA","gene","ENSG00000099365",11,"STX1B","protein_coding","STX1B; ENSG00000099365",0.00496027121705987,0.506572953635886,0.000749631900913342,-20566.0259342394,3.99299999999948,0.399202320117869,0.51158971980567,0.176424808631509,0.00969687006838281,-20574.7840746345,17.516280790318,560,0.000157176623396094,0.000627022458333702,"nnSVG_V13Y10-021.csv"
"4765","HAVANA","gene","ENSG00000069329",18,"VPS35","protein_coding","VPS35; ENSG00000069329",0.00354738475789932,0.35881763520359,0.00532874226858321,-17293.409295236,3.72400000000016,0.255681456608655,0.362397622865404,0.232945816882611,0.00978953420580254,-17302.1231968596,17.4278032471848,564,0.000164286020197468,0.000650735760853092,"nnSVG_V13Y10-021.csv"
"4766","HAVANA","gene","ENSG00000129636",13,"ITFG1","protein_coding","ITFG1; ENSG00000129636",0.00317127728785978,0.331201636242646,0.00635697031471227,-16530.7922403499,3.71699999999964,0.258942949370224,0.334393684189211,0.217476842167841,0.00948425293895838,-16538.7478845018,15.9112883037888,596,0.000350677292532686,0.00131445146227856,"nnSVG_V13Y10-021.csv"
"4767","HAVANA","gene","ENSG00000087258",15,"GNAO1","protein_coding","GNAO1; ENSG00000087258",0.00427389618493132,0.593270214893786,0.123320853625357,-22044.8972720172,4.28499999999985,0.484572005966748,0.597588911336869,0.134912957658242,0.00715243628996004,-22049.6520125015,9.50948096850334,867,0.00861077903610563,0.0221874052671972,"nnSVG_V13Y10-021.csv"
"4768","HAVANA","gene","ENSG00000087250",8,"MT3","protein_coding","MT3; ENSG00000087250",0.0685723894978882,1.32766505651093,3.80779896744891e-07,-29945.3066959387,3.71100000000024,3.22379876889802,1.39417116346436,0.0812281788808861,0.0491122693306246,-30090.8215615733,291.029731269307,28,0,0,"nnSVG_V13Y10-021.csv"
"4769","HAVANA","gene","ENSG00000125148",7,"MT2A","protein_coding","MT2A; ENSG00000125148",0.0208402214104265,1.08618359370181,0.00123262181904173,-27873.4294807713,3.93399999999929,0.871086716044925,1.10705113317566,0.165725666188433,0.0188254499369677,-27901.9640149646,57.0690683865396,203,4.0512038168572e-13,4.45831986544777e-12,"nnSVG_V13Y10-021.csv"
"4770","HAVANA","gene","ENSG00000205364",4,"MT1M","protein_coding","MT1M; ENSG00000205364",0.00469154838680287,0.429974422981622,0.243803781004009,-19018.6077848417,2.86599999999999,0.292883910113284,0.434718000846891,0.233863575905688,0.0107934568055393,-19029.2451087703,21.2746478571498,484,2.40031873885993e-05,0.000110791571541593,"nnSVG_V13Y10-021.csv"
"4771","HAVANA","gene","ENSG00000125144",13,"MT1G","protein_coding","MT1G; ENSG00000125144",0.0104493137666258,0.485909904816109,0.00143217601093823,-20252.9856113792,3.63199999999961,0.313567828291583,0.496486494741491,0.325996086798788,0.0210519183998675,-20290.3402236518,74.7092245452659,151,1.11022302462516e-16,1.60015370129845e-15,"nnSVG_V13Y10-021.csv"
"4772","HAVANA","gene","ENSG00000187193",9,"MT1X","protein_coding","MT1X; ENSG00000187193",0.0100130006571688,0.562171653142298,0.00112989173056854,-21612.6688509599,3.6239999999998,0.380888169078083,0.572282821801365,0.262714860413311,0.0174995966611122,-21638.9353990574,52.533096194973,217,3.91364718410614e-12,4.02907272317655e-11,"nnSVG_V13Y10-021.csv"
"4773","HAVANA","gene","ENSG00000102934",10,"PLLP","protein_coding","PLLP; ENSG00000102934",0.00894457627260335,0.188546611743659,8.91296262609272,-11429.4218554039,3.37199999999939,0.117564861770797,0.19778996608709,0.80445609839077,0.0452910145634792,-11554.3724057383,249.901100668776,36,0,0,"nnSVG_V13Y10-021.csv"
"4774","HAVANA","gene","ENSG00000103034",14,"NDRG4","protein_coding","NDRG4; ENSG00000103034",0.0145198643020421,0.909003608840587,4.65171967191581e-06,-26161.3832196182,3.64000000000033,0.813867434452932,0.923622095053954,0.148056543955349,0.0157222471591684,-26182.4680685806,42.1696979249537,260,6.96572688418939e-10,5.9851668689535e-09,"nnSVG_V13Y10-021.csv"
"4775","HAVANA","gene","ENSG00000159713",11,"TPPP3","protein_coding","TPPP3; ENSG00000159713",0.00286087871090982,0.205815553841717,0.00170504475238313,-12047.5570222868,3.37599999999929,0.117660315102031,0.208722534579496,0.454589830329508,0.0137096397322603,-12065.0428966959,34.9717488180577,312,2.54672020139068e-08,1.82351696471371e-07,"nnSVG_V13Y10-021.csv"
"4776","HAVANA","gene","ENSG00000159720",12,"ATP6V0D1","protein_coding","ATP6V0D1; ENSG00000159720",0.00572588744771886,0.501207419956716,0.0900905156734636,-20477.5304877147,3.88799999999992,0.392191009638374,0.506964388365028,0.192940664331465,0.0112951494093694,-20488.5756985211,22.0904216127456,463,1.59634183527491e-05,7.70243555076488e-05,"nnSVG_V13Y10-021.csv"
"4777","HAVANA","gene","ENSG00000166848",7,"TERF2IP","protein_coding","TERF2IP; ENSG00000166848",0.00516882156472151,0.433186913080799,42.4742169315028,-19104.6232733019,3.61599999999999,0.337184822086712,0.438387159634298,0.213219908553209,0.0117913857540869,-19109.0244109902,8.80227537662722,914,0.0122633800594197,0.0299741696419515,"nnSVG_V13Y10-021.csv"
"4778","HAVANA","gene","ENSG00000140945",17,"CDH13","protein_coding","CDH13; ENSG00000140945",0.00208303712996192,0.181202370194071,8.4855783362032,-10823.2607273822,2.60800000000017,0.130722625854541,0.183293054935367,0.349138500697238,0.0113649916835948,-10831.846821118,17.172187471675,573,0.000186683901847839,0.000727839156593496,"nnSVG_V13Y10-021.csv"
"4779","HAVANA","gene","ENSG00000135709",12,"KIAA0513","protein_coding","KIAA0513; ENSG00000135709",0.0037531347854925,0.357897028104437,0.675457801415517,-17273.8769253767,3.87899999999991,0.281413959966178,0.361666183943304,0.217696498235079,0.0103778047699505,-17282.9458245186,18.1377982838603,542,0.000115193280323389,0.000474800347310795,"nnSVG_V13Y10-021.csv"
"4780","HAVANA","gene","ENSG00000131143",9,"COX4I1","protein_coding","COX4I1; ENSG00000131143",0.0195966272519698,1.26288127676705,6.6670980244576e-07,-29279.1845897447,3.67799999999988,1.20315644948635,1.28268695275576,0.116350582680119,0.015280284510601,-29299.7295106122,41.0898417349235,268,1.19523757557971e-09,9.96328635763087e-09,"nnSVG_V13Y10-021.csv"
"4781","HAVANA","gene","ENSG00000167526",13,"RPL13","protein_coding","RPL13; ENSG00000167526",0.0171480435353499,1.27307000653782,0.00030563103577312,-29340.8140245297,3.90899999999965,1.22908159898298,1.29022549142277,0.106543404942071,0.0132908104443101,-29355.3520903458,29.0761316322969,364,4.85510066039474e-07,2.97975133937413e-06,"nnSVG_V13Y10-021.csv"
"4782","HAVANA","gene","ENSG00000258947",7,"TUBB3","protein_coding","TUBB3; ENSG00000258947",0.00920183750823929,0.54967993170647,1.52402742750798e-06,-21392.0879703457,3.66899999999987,0.442487767631431,0.558967246972186,0.216788385304618,0.0164647301363379,-21415.4706190259,46.7652973604927,239,6.99914570745364e-11,6.54229770311775e-10,"nnSVG_V13Y10-021.csv"
"4783","HAVANA","gene","ENSG00000108953",17,"YWHAE","protein_coding","YWHAE; ENSG00000108953",0.00848488088106409,1.04434184205613,0.00746300187543245,-27420.0178070563,3.88299999999981,0.980342078362383,1.05288613049692,0.0939604809150058,0.00805914277839837,-27425.8001671622,11.5647202118344,771,0.00308143430818864,0.00891746751113588,"nnSVG_V13Y10-021.csv"
"4784","HAVANA","gene","ENSG00000007168",13,"PAFAH1B1","protein_coding","PAFAH1B1; ENSG00000007168",0.00470184268434704,0.403982128042257,0.00351109500496775,-18432.17585437,3.65900000000056,0.312015385125195,0.408710444620429,0.219764752357789,0.0115048375300543,-18443.6779241212,23.0041395024018,446,1.01091485082971e-05,5.06364075505287e-05,"nnSVG_V13Y10-021.csv"
"4785","HAVANA","gene","ENSG00000219200",11,"RNASEK","protein_coding","RNASEK; ENSG00000219200",0.0102295097092704,0.796429316863854,0.123394073406259,-24884.0784632013,3.13000000000011,0.65982869074372,0.806801549963918,0.153283784289192,0.01268133363485,-24898.9097797031,29.6626330035724,359,3.62110471496813e-07,2.2533559702615e-06,"nnSVG_V13Y10-021.csv"
"4786","HAVANA","gene","ENSG00000170296",10,"GABARAP","protein_coding","GABARAP; ENSG00000170296",0.00628074556614332,0.68286699650481,0.00017039324837069,-23395.9741063201,3.90200000000004,0.525367033445172,0.689193089317661,0.150849120591604,0.00911378675821979,-23403.3858574851,14.8235023299567,626,0.000604111868169221,0.00215588804071892,"nnSVG_V13Y10-021.csv"
"4787","HAVANA","gene","ENSG00000181222",16,"POLR2A","protein_coding","POLR2A; ENSG00000181222",0.00220710867927948,0.242856802114695,0.000796478556744911,-13582.0122941605,4.39799999999923,0.172781881165342,0.245064385592658,0.271902788309614,0.00900625747842164,-13588.6530816834,13.2815750458321,691,0.00130599833512768,0.00422169914606446,"nnSVG_V13Y10-021.csv"
"4788","HAVANA","gene","ENSG00000220205",9,"VAMP2","protein_coding","VAMP2; ENSG00000220205",0.0121924404298272,0.944103271878595,0.00182199486162374,-26499.102996603,8.64800000000014,0.84526768472454,0.95636200098155,0.130632444961935,0.0127496550208258,-26513.1076842324,28.0093752589819,376,8.27639942246883e-07,4.91741391217962e-06,"nnSVG_V13Y10-021.csv"
"4789","HAVANA","gene","ENSG00000065559",15,"MAP2K4","protein_coding","MAP2K4; ENSG00000065559",0.00150042189778431,0.21776254081208,0.0648265175073455,-12528.9979278578,8.01200000000063,0.165864486344914,0.219271742730844,0.233535705018631,0.00684302482845548,-12533.0555512803,8.11524684497999,963,0.0172900614971285,0.0401100699736087,"nnSVG_V13Y10-021.csv"
"4790","HAVANA","gene","ENSG00000109099",15,"PMP22","protein_coding","PMP22; ENSG00000109099",0.00479435908181865,0.204707531359555,16.7865098489842,-12074.3040691138,8.03700000000026,0.136401286097008,0.209575448600239,0.507629454942532,0.0228845623861341,-12103.7515275265,58.8949168254985,189,1.62647673107585e-13,1.92251270752564e-12,"nnSVG_V13Y10-021.csv"
"4791","HAVANA","gene","ENSG00000141027",21,"NCOR1","protein_coding","NCOR1; ENSG00000141027",0.00386144643829919,0.376839517347914,0.160951444686478,-17761.4119252323,8.02199999999993,0.255963210506081,0.380708932374199,0.242771364208771,0.0101429909709071,-17770.0134104104,17.2029703561857,571,0.000183832566721609,0.000719232844231304,"nnSVG_V13Y10-021.csv"
"4792","HAVANA","gene","ENSG00000170315",14,"UBB","protein_coding","UBB; ENSG00000170315",0.0300296450498451,1.3133027040673,0.00346006143334638,-29699.1681501877,8.61700000000019,1.50384789273567,1.34330837034085,0.115231492726497,0.0223545908572669,-29738.0553074808,77.7743145862332,145,0,0,"nnSVG_V13Y10-021.csv"
"4793","HAVANA","gene","ENSG00000108551",5,"RASD1","protein_coding","RASD1; ENSG00000108551",0.00231351200370208,0.299335585229826,2.73978761165648,-15556.265361641,8.01699999999983,0.237515000402846,0.301658384498074,0.202509236196018,0.0076695472485072,-15560.84603104,9.16133879811241,891,0.0102480339755735,0.0256948461295524,"nnSVG_V13Y10-021.csv"
"4794","HAVANA","gene","ENSG00000124422",12,"USP22","protein_coding","USP22; ENSG00000124422",0.00536490528589699,0.512889106971013,0.000409292542951432,-20688.8277838308,8.61000000000058,0.411111624552914,0.518281765743219,0.178164540686928,0.0103518837462227,-20698.1427557385,18.6299438152637,528,9.00656321195514e-05,0.000380756583757878,"nnSVG_V13Y10-021.csv"
"4795","HAVANA","gene","ENSG00000109107",14,"ALDOC","protein_coding","ALDOC; ENSG00000109107",0.0176196380855559,1.0610313669504,4.42774777816171,-27636.3983301466,7.1239999999998,0.993056705621654,1.07871088660829,0.133667074647295,0.0163348831116776,-27655.8066620987,38.8166639043193,281,3.72450470464969e-09,2.96104751252221e-08,"nnSVG_V13Y10-021.csv"
"4796","HAVANA","gene","ENSG00000198242",14,"RPL23A","protein_coding","RPL23A; ENSG00000198242",0.00727336558183572,0.708368668091502,0.00887915476323011,-23752.3592578587,8.27500000000055,0.531482031432508,0.715699762310173,0.160464557285488,0.0101634130467464,-23761.6070571159,18.4955985143315,534,9.63234020090464e-05,0.000402970936494775,"nnSVG_V13Y10-021.csv"
"4797","HAVANA","gene","ENSG00000176749",9,"CDK5R1","protein_coding","CDK5R1; ENSG00000176749",0.00432238428370129,0.321736519257262,0.000904269138893775,-16284.7511279981,6.54799999999977,0.249298165772399,0.326098009549806,0.263719719138771,0.0132564522445505,-16300.2992095044,31.0961630125275,341,1.76829206277596e-07,1.15846465344325e-06,"nnSVG_V13Y10-021.csv"
"4798","HAVANA","gene","ENSG00000006125",18,"AP2B1","protein_coding","AP2B1; ENSG00000006125",0.00232766978722389,0.293644315200361,6.74988939921408,-15376.2351508322,8.26900000000023,0.235036043483155,0.295985683597863,0.205270347266446,0.00786449361861574,-15380.6488302362,8.82735880804103,911,0.0121105366955655,0.0296980669351189,"nnSVG_V13Y10-021.csv"
"4799","HAVANA","gene","ENSG00000277791",5,"PSMB3","protein_coding","PSMB3; ENSG00000277791",0.00387534511447931,0.309319092228733,49.9226735385583,-15913.5916383898,8.16800000000057,0.217484260787246,0.313211233198844,0.286238046510083,0.0123736077414189,-15917.5803494745,7.9774221693151,973,0.0185235740585965,0.0425299737378259,"nnSVG_V13Y10-021.csv"
"4800","HAVANA","gene","ENSG00000125691",13,"RPL23","protein_coding","RPL23; ENSG00000125691",0.00453616123436174,0.650091666418303,0.238021090368571,-22911.2229402425,8.26300000000083,0.511829370671404,0.654667223254406,0.131588833705447,0.00692937428374731,-22915.5499557804,8.65403107596649,920,0.0132069042355611,0.0320698087633083,"nnSVG_V13Y10-021.csv"
"4801","HAVANA","gene","ENSG00000108298",11,"RPL19","protein_coding","RPL19; ENSG00000108298",0.0168716511869357,1.12826971054163,2.64867998762991e-05,-28205.3574401535,8.30299999999988,1.01024069512059,1.14522312880213,0.12857423084221,0.0147332475716957,-28223.7394634701,36.7640466331213,296,1.03941434348442e-08,7.84476906535204e-08,"nnSVG_V13Y10-021.csv"
"4802","HAVANA","gene","ENSG00000171532",5,"NEUROD2","protein_coding","NEUROD2; ENSG00000171532",0.00301740328332176,0.44021858917598,0.0291625480438692,-19209.7947486428,7.60300000000007,0.324880936752482,0.44325053654683,0.169080082307675,0.00680766755104804,-19213.7468884997,7.90427971372264,976,0.0192135435217711,0.0439522052772709,"nnSVG_V13Y10-021.csv"
"4803","HAVANA","gene","ENSG00000126351",12,"THRA","protein_coding","THRA; ENSG00000126351",0.00319002464473582,0.433574690263,0.0082170705027502,-19069.5802189994,7.70800000000054,0.325808555839823,0.436780517717631,0.173354266316523,0.00730375997843529,-19074.1733473634,9.18625672796043,889,0.0101211461664643,0.0254337913789441,"nnSVG_V13Y10-021.csv"
"4804","HAVANA","gene","ENSG00000173812",11,"EIF1","protein_coding","EIF1; ENSG00000173812",0.0144975867386192,1.06420558797093,0.0222624939235356,-27640.9466058805,8.00900000000001,0.989944924677012,1.07878698003864,0.121628912727413,0.0134398294901865,-27656.4762144112,31.0592170613745,342,1.80126126125835e-07,1.17661335019039e-06,"nnSVG_V13Y10-021.csv"
"4805","HAVANA","gene","ENSG00000173786",17,"CNP","protein_coding","CNP; ENSG00000173786",0.0857253753839539,0.866023178423088,2.47890081016545e-07,-26032.6827254016,8.63900000000012,0.594138610183859,0.963784737474807,0.492795713777842,0.090071453264676,-26586.4947481941,1107.62404558505,7,0,0,"nnSVG_V13Y10-021.csv"
"4806","HAVANA","gene","ENSG00000033627",16,"ATP6V0A1","protein_coding","ATP6V0A1; ENSG00000033627",0.00778115868598487,0.625582121970018,0.769536582910737,-22589.4367804842,9.18299999999999,0.515038910656629,0.63338216447231,0.171270314550842,0.0122854591095423,-22601.8101667575,24.7467725466777,422,4.22967130608853e-06,2.23911983360232e-05,"nnSVG_V13Y10-021.csv"
"4807","HAVANA","gene","ENSG00000108797",12,"CNTNAP1","protein_coding","CNTNAP1; ENSG00000108797",0.00285324398604833,0.328428299269054,0.43638264165413,-16444.0524329173,8.5649999999996,0.25823951771664,0.331304446412526,0.206845822067533,0.00861274660221925,-16450.6501293091,13.1953927835784,700,0.00136350540477392,0.00435153010609278,"nnSVG_V13Y10-021.csv"
"4808","HAVANA","gene","ENSG00000087152",15,"ATXN7L3","protein_coding","ATXN7L3; ENSG00000087152",0.00240134591131816,0.234096184079882,3.26818211624044e-05,-13242.4287795619,8.61099999999988,0.179931224643045,0.236502241336852,0.272345890366842,0.010153788546576,-13251.0863390956,17.3151190673962,568,0.000173807962209782,0.00068242562420374,"nnSVG_V13Y10-021.csv"
"4809","HAVANA","gene","ENSG00000108309",14,"RUNDC3A","protein_coding","RUNDC3A; ENSG00000108309",0.00820087603880447,0.676272557958161,4.3214217920794,-23327.8670869407,8.04700000000048,0.557202670219936,0.684514175316801,0.162523787496474,0.0119812919413331,-23338.7251767327,21.716179584022,475,1.92482619039147e-05,9.05276149333589e-05,"nnSVG_V13Y10-021.csv"
"4810","HAVANA","gene","ENSG00000131095",13,"GFAP","protein_coding","GFAP; ENSG00000131095",0.209773238903216,1.89068949071066,8.69822311439058e-09,-33469.6465012538,8.02999999999975,1.86504526547627,2.11776241162268,0.245575855184868,0.0998700124242519,-34059.0468388455,1178.80067518343,6,0,0,"nnSVG_V13Y10-021.csv"
"4811","HAVANA","gene","ENSG00000186868",15,"MAPT","protein_coding","MAPT; ENSG00000186868",0.0044789486457318,0.401113032421059,0.00015997306521399,-18360.9445248476,9.16600000000017,0.30986261558205,0.405614038469568,0.215982646799155,0.0110429911211539,-18371.4923778305,21.0957059657812,488,2.62497791343463e-05,0.000120168046283053,"nnSVG_V13Y10-021.csv"
"4812","HAVANA","gene","ENSG00000073969",18,"NSF","protein_coding","NSF; ENSG00000073969",0.0136208104320848,0.672806731575903,0.000426621836199712,-23333.9652451837,8.57500000000073,0.57635949800033,0.686476706863476,0.202492069944567,0.0198430418340153,-23365.9002110904,63.8699318133949,177,1.35447209004269e-14,1.7095427396358e-13,"nnSVG_V13Y10-021.csv"
"4813","HAVANA","gene","ENSG00000082641",16,"NFE2L1","protein_coding","NFE2L1; ENSG00000082641",0.00219245019440334,0.276151231678066,3.40205479843486e-05,-14792.3236512522,9.77199999999993,0.208469709136689,0.278359063866848,0.224606286581869,0.00787677370527804,-14797.8475290121,11.0477555198449,797,0.00399034430460454,0.0111849801461563,"nnSVG_V13Y10-021.csv"
"4814","HAVANA","gene","ENSG00000159199",14,"ATP5MC1","protein_coding","ATP5MC1; ENSG00000159199",0.00367257502463608,0.410226460120016,0.727675676399752,-18557.1623980267,8.61499999999978,0.30494120491738,0.413920587036135,0.198732651171595,0.00887311811044102,-18563.9148983815,13.5050007096652,679,0.00116795566326189,0.0038383554710207,"nnSVG_V13Y10-021.csv"
"4815","HAVANA","gene","ENSG00000154975",14,"CA10","protein_coding","CA10; ENSG00000154975",0.00159685025666844,0.139975467717921,0.543198405053993,-8370.01998030762,8.58699999999953,0.106752986758547,0.141574414260417,0.37432778253706,0.0112793961384108,-8380.4353987683,20.8308369213592,494,2.99668597867342e-05,0.000135518147294664,"nnSVG_V13Y10-021.csv"
"4816","HAVANA","gene","ENSG00000264364",3,"DYNLL2","protein_coding","DYNLL2; ENSG00000264364",0.00858429830967354,0.593976333311389,2.51074569930898,-22112.9787605608,8.0029999999997,0.486211816824304,0.602579602476742,0.190557870523584,0.0142463643643284,-22128.5941157205,31.2307103193962,339,1.65324577361403e-07,1.08948408798046e-06,"nnSVG_V13Y10-021.csv"
"4817","HAVANA","gene","ENSG00000108387",15,"SEPTIN4","protein_coding","SEPTIN4; ENSG00000108387",0.0282777989501325,0.619894891260635,0.0228878225672853,-22690.9134985775,8.59500000000025,0.405403973030141,0.64929678197363,0.414796230135183,0.0436269521644568,-22837.3629557358,292.898914316713,27,0,0,"nnSVG_V13Y10-021.csv"
"4818","HAVANA","gene","ENSG00000141367",12,"CLTC","protein_coding","CLTC; ENSG00000141367",0.00911784023394587,0.665993420140781,0.0286193946070074,-23192.5020944801,8.60699999999997,0.546586346467473,0.675178493294869,0.17469770916786,0.0135056853130918,-23208.3785354194,31.7528818787032,333,1.27335444188859e-07,8.54256403357087e-07,"nnSVG_V13Y10-021.csv"
"4819","HAVANA","gene","ENSG00000154229",12,"PRKCA","protein_coding","PRKCA; ENSG00000154229",0.00291837061866858,0.32073007769492,4.4789638268325,-16223.0071058639,8.10100000000057,0.237874235874998,0.323664268010624,0.227102971092058,0.0090171006036801,-16229.1926417069,12.3710716860041,727,0.00205899795733799,0.00632709963781716,"nnSVG_V13Y10-021.csv"
"4820","HAVANA","gene","ENSG00000108946",14,"PRKAR1A","protein_coding","PRKAR1A; ENSG00000108946",0.00747795121600805,0.547434541038804,6.67085363676088,-21334.2164380928,7.14999999999964,0.444555737223503,0.554935684539515,0.194520373322872,0.0134759107433722,-21346.7612968287,25.0897174717829,411,3.56317436123188e-06,1.93677166009538e-05,"nnSVG_V13Y10-021.csv"
"4821","HAVANA","gene","ENSG00000172809",13,"RPL38","protein_coding","RPL38; ENSG00000172809",0.00707047545168668,0.988872938243405,2.98035117947543,-26894.4542662512,8.19499999999971,0.867801466844003,0.995999725614288,0.0968955717057133,0.00709927427046705,-26898.5823471525,8.25616180251382,953,0.0161137730902154,0.0377735247466331,"nnSVG_V13Y10-021.csv"
"4822","HAVANA","gene","ENSG00000141540",11,"TTYH2","protein_coding","TTYH2; ENSG00000141540",0.0057452113356233,0.195340527493463,2.53448321249782,-11654.2658884433,8.07700000000023,0.122403687046619,0.201194377630889,0.619239290700131,0.0285709537089871,-11716.3610108632,124.19024483968,86,0,0,"nnSVG_V13Y10-021.csv"
"4823","HAVANA","gene","ENSG00000167863",12,"ATP5PD","protein_coding","ATP5PD; ENSG00000167863",0.00409177035395976,0.385529128771769,4.44881510190441,-17981.7964828537,6.86300000000028,0.285893110475289,0.389660562859696,0.223744277184534,0.0105019272917374,-17990.615865831,17.6387659545944,555,0.000147839552455564,0.000595087495830145,"nnSVG_V13Y10-021.csv"
"4824","HAVANA","gene","ENSG00000189159",16,"JPT1","protein_coding","JPT1; ENSG00000189159",0.00281606691789882,0.274510065922226,15.8632088147415,-14757.2826259333,6.31400000000031,0.206978126824429,0.277354684073023,0.256387609511784,0.0101543510849814,-14763.5363987933,12.5075457199564,718,0.0019231845253127,0.00598383597430165,"nnSVG_V13Y10-021.csv"
"4825","HAVANA","gene","ENSG00000188612",12,"SUMO2","protein_coding","SUMO2; ENSG00000188612",0.0055567748183057,0.50378795617845,10.6776509566597,-20525.9614005243,5.66900000000078,0.380132428829951,0.509385467113178,0.196099496414721,0.0109096540714801,-20533.7981636466,15.6735262445072,605,0.000394945363748733,0.00145836023572673,"nnSVG_V13Y10-021.csv"
"4826","HAVANA","gene","ENSG00000132475",10,"H3F3B","protein_coding","H3F3B; ENSG00000132475",0.00417542871785819,0.523671400609534,0.00985359333872077,-20866.6810443247,4.97000000000025,0.36946314157257,0.527895067389002,0.174895815249097,0.00791030368256397,-20872.5913283913,11.8205681331965,754,0.00271141655510176,0.00803356045636252,"nnSVG_V13Y10-021.csv"
"4827","HAVANA","gene","ENSG00000132471",12,"WBP2","protein_coding","WBP2; ENSG00000132471",0.00605619795651046,0.695771800085726,0.338065951026994,-23569.839829262,4.28799999999956,0.567955350518716,0.701873723108535,0.137020590851063,0.00862917691144319,-23576.4442742595,13.2088899948794,696,0.00135433462429113,0.00434221618307525,"nnSVG_V13Y10-021.csv"
